x,U_0,U_1,U_2
0,0,0,0
0.010101,-0.000153208,0.0214699,0
0.020202,-0.000598198,0.0395412,0
0.030303,-0.00132767,0.0546019,0
0.040404,-0.00232308,0.0670311,0
0.0505051,-0.00356688,0.0772006,0
0.0606061,-0.00503457,0.0854619,0
0.0707071,-0.00670421,0.0921454,0
0.0808081,-0.00855178,0.0975512,0
0.0909091,-0.0105577,0.10195,0
0.10101,-0.0127036,0.105579,0
0.111111,-0.0149765,0.108648,0
0.121212,-0.0173665,0.111337,0
0.131313,-0.0198688,0.113805,0
0.141414,-0.0224824,0.116194,0
0.151515,-0.0252112,0.118634,0
0.161616,-0.0280628,0.121249,0
0.171717,-0.0310487,0.124159,0
0.181818,-0.0341834,0.127484,0
0.191919,-0.0374839,0.131344,0
0.20202,-0.0409685,0.135851,0
0.212121,-0.0446554,0.141111,0
0.222222,-0.0485608,0.147203,0
0.232323,-0.0526971,0.154179,0
0.242424,-0.0570705,0.162043,0
0.252525,-0.0616789,0.170745,0
0.262626,-0.0665098,0.180169,0
0.272727,-0.0715389,0.190132,0
0.282828,-0.0767296,0.200386,0
0.292929,-0.0820327,0.210628,0
0.30303,-0.0873885,0.220512,0
0.313131,-0.0927286,0.229675,0
0.323232,-0.09798,0.237753,0
0.333333,-0.103069,0.244412,0
0.343434,-0.107924,0.249363,0
0.353535,-0.112487,0.252386,0
0.363636,-0.116707,0.253343,0
0.373737,-0.120554,0.252181,0
0.383838,-0.124016,0.248938,0
0.393939,-0.1271,0.24373,0
0.40404,-0.129832,0.236741,0
0.414141,-0.132255,0.228202,0
0.424242,-0.134422,0.218371,0
0.434343,-0.136394,0.207512,0
0.444444,-0.138235,0.195873,0
0.454545,-0.140005,0.183669,0
0.464646,-0.141755,0.171077,0
0.474747,-0.143526,0.158227,0
0.484848,-0.145343,0.145202,0
0.494949,-0.147219,0.132044,0
0.505051,-0.149155,0.118767,0
0.515152,-0.151135,0.105359,0
0.525253,-0.153139,0.0917974,0
0.535354,-0.155135,0.0780574,0
0.545455,-0.15709,0.0641188,0
0.555556,-0.158968,0.0499714,0
0.565657,-0.160733,0.0356181,0
0.575758,-0.162351,0.0210765,0
0.585859,-0.163791,0.00637834,0
0.59596,-0.165025,-0.0084317,0
0.606061,-0.166032,-0.0232981,0
0.616162,-0.16679,-0.0381569,0
0.626263,-0.167286,-0.0529378,0
0.636364,-0.16751,-0.0675672,0
0.646465,-0.167456,-0.0819699,0
0.656566,-0.167126,-0.0960725,0
0.666667,-0.166526,-0.109805,0
0.676768,-0.165671,-0.123107,0
0.686869,-0.164588,-0.135927,0
0.69697,-0.163312,-0.148231,0
0.707071,-0.161896,-0.160012,0
0.717172,-0.160409,-0.171287,0
0.727273,-0.15894,-0.182117,0
0.737374,-0.157597,-0.192608,0
0.747475,-0.156509,-0.202922,0
0.757576,-0.15582,-0.213281,0
0.767677,-0.155683,-0.223968,0
0.777778,-0.156245,-0.235316,0
0.787879,-0.157628,-0.247687,0
0.79798,-0.159901,-0.261435,0
0.808081,-0.163051,-0.276846,0
0.818182,-0.166946,-0.294061,0
0.828283,-0.171306,-0.312986,0
0.838384,-0.175674,-0.333192,0
0.848485,-0.179421,-0.353823,0
0.858586,-0.181754,-0.373537,0
0.868687,-0.181783,-0.390496,0
0.878788,-0.178601,-0.40245,0
0.888889,-0.171437,-0.406925,0
0.89899,-0.1598,-0.401568,0
0.909091,-0.143681,-0.384588,0
0.919192,-0.123657,-0.355292,0
0.929293,-0.100967,-0.314501,0
0.939394,-0.0773382,-0.264728,0
0.949495,-0.0547462,-0.20986,0
0.959596,-0.0349527,-0.154469,0
0.969697,-0.019252,-0.102894,0
0.979798,-0.00823047,-0.0586097,0
0.989899,-0.00195021,-0.0238985,0
1,-3.77367e-16,-4.70689e-15,0
