x,U_0,U_1,U_2
0,0,0,0
0.010101,-0.000113757,0.00761075,0
0.020202,-0.000420462,0.0140169,0
0.030303,-0.000894143,0.019367,0
0.040404,-0.00150666,0.0237947,0
0.0505051,-0.00223546,0.0274204,0
0.0606061,-0.00305768,0.0303529,0
0.0707071,-0.00395529,0.0326912,0
0.0808081,-0.00491099,0.034525,0
0.0909091,-0.00591154,0.0359355,0
0.10101,-0.00694485,0.0369952,0
0.111111,-0.00800207,0.0377683,0
0.121212,-0.0090755,0.0383109,0
0.131313,-0.0101598,0.0386708,0
0.141414,-0.0112507,0.0388884,0
0.151515,-0.0123453,0.0389965,0
0.161616,-0.0134416,0.0390218,0
0.171717,-0.0145385,0.0389852,0
0.181818,-0.0156354,0.0389027,0
0.191919,-0.0167324,0.0387865,0
0.20202,-0.0178296,0.0386454,0
0.212121,-0.0189277,0.0384859,0
0.222222,-0.0200274,0.0383125,0
0.232323,-0.02113,0.0381284,0
0.242424,-0.0222364,0.0379356,0
0.252525,-0.0233482,0.0377354,0
0.262626,-0.0244667,0.0375288,0
0.272727,-0.0255938,0.0373159,0
0.282828,-0.0267311,0.0370968,0
0.292929,-0.0278807,0.0368714,0
0.30303,-0.0290445,0.0366391,0
0.313131,-0.0302248,0.0363991,0
0.323232,-0.0314241,0.0361505,0
0.333333,-0.0326447,0.0358921,0
0.343434,-0.0338894,0.0356223,0
0.353535,-0.035161,0.0353394,0
0.363636,-0.0364624,0.0350411,0
0.373737,-0.0377966,0.034725,0
0.383838,-0.0391669,0.034388,0
0.393939,-0.0405765,0.0340268,0
0.40404,-0.0420288,0.0336374,0
0.414141,-0.0435273,0.0332152,0
0.424242,-0.0450755,0.0327551,0
0.434343,-0.0466769,0.0322511,0
0.444444,-0.0483349,0.0316966,0
0.454545,-0.0500528,0.0310839,0
0.464646,-0.0518337,0.0304045,0
0.474747,-0.0536805,0.0296488,0
0.484848,-0.0555956,0.0288058,0
0.494949,-0.0575806,0.0278634,0
0.505051,-0.0596368,0.026808,0
0.515152,-0.0617641,0.0256247,0
0.525253,-0.0639612,0.0242967,0
0.535354,-0.0662254,0.0228057,0
0.545455,-0.0685518,0.0211318,0
0.555556,-0.0709333,0.0192534,0
0.565657,-0.0733598,0.0171473,0
0.575758,-0.0758179,0.0147892,0
0.585859,-0.0782906,0.012154,0
0.59596,-0.0807563,0.00921683,0
0.606061,-0.0831891,0.00595381,0
0.616162,-0.0855588,0.00234373,0
0.626263,-0.0878306,-0.00163006,0
0.636364,-0.0899663,-0.00597744,0
0.646465,-0.0919254,-0.0106991,0
0.656566,-0.093666,-0.015784,0
0.666667,-0.0951464,-0.0212078,0
0.676768,-0.0963259,-0.0269312,0
0.686869,-0.0971655,-0.0329003,0
0.69697,-0.0976267,-0.0390472,0
0.707071,-0.0976705,-0.0452918,0
0.717172,-0.0972548,-0.051544,0
0.727273,-0.0963341,-0.0577053,0
0.737374,-0.0948587,-0.06367,0
0.747475,-0.0927767,-0.0693256,0
0.757576,-0.0900386,-0.0745537,0
0.767677,-0.0866046,-0.0792309,0
0.777778,-0.0824523,-0.0832315,0
0.787879,-0.0775852,-0.0864316,0
0.79798,-0.0720393,-0.0887169,0
0.808081,-0.0658885,-0.0899897,0
0.818182,-0.0592453,-0.0901793,0
0.828283,-0.0522591,-0.0892495,0
0.838384,-0.0451081,-0.087206,0
0.848485,-0.03799,-0.0840983,0
0.858586,-0.0311072,-0.0800193,0
0.868687,-0.0246515,-0.0750969,0
0.878788,-0.0187896,-0.0694848,0
0.888889,-0.0136491,-0.0633459,0
0.89899,-0.00931198,-0.05684,0
0.909091,-0.00580944,-0.0501092,0
0.919192,-0.00312747,-0.0432747,0
0.929293,-0.00121018,-0.0364349,0
0.939394,2.58342e-05,-0.029679,0
0.949495,0.000688936,-0.0231023,0
0.959596,0.000896604,-0.0168336,0
0.969697,0.000783871,-0.0110601,0
0.979798,0.000488112,-0.00605594,0
0.989899,0.000172165,-0.00220295,0
1,3.37734e-17,-4.32583e-16,0
