y,U_0,U_1,U_2
0,0,0,0
0.010101,-0.0105866,-3.78943e-05,0
0.020202,-0.0204974,-0.000158775,0
0.030303,-0.0300668,-0.000357971,0
0.040404,-0.0396028,-0.000616933,0
0.0505051,-0.0494028,-0.000904961,0
0.0606061,-0.0597395,-0.0011794,0
0.0707071,-0.0708648,-0.00138891,0
0.0808081,-0.0829924,-0.00147489,0
0.0909091,-0.0962917,-0.00137587,0
0.10101,-0.11087,-0.0010301,0
0.111111,-0.126763,-0.000380423,0
0.121212,-0.14392,0.000622703,0
0.131313,-0.1622,0.00201691,0
0.141414,-0.181366,0.00382551,0
0.151515,-0.201089,0.00605452,0
0.161616,-0.220957,0.00869141,0
0.171717,-0.240494,0.0117037,0
0.181818,-0.259175,0.0150389,0
0.191919,-0.276464,0.0186254,0
0.20202,-0.291842,0.022375,0
0.212121,-0.304845,0.0261866,0
0.222222,-0.315103,0.0299526,0
0.232323,-0.322367,0.033566,0
0.242424,-0.326534,0.0369287,0
0.252525,-0.32765,0.0399598,0
0.262626,-0.325905,0.0426018,0
0.272727,-0.321611,0.044825,0
0.282828,-0.31517,0.0466291,0
0.292929,-0.307031,0.0480408,0
0.30303,-0.297656,0.0491102,0
0.313131,-0.28748,0.0499037,0
0.323232,-0.27688,0.0504975,0
0.333333,-0.266166,0.0509698,0
0.343434,-0.255565,0.051395,0
0.353535,-0.245222,0.0518385,0
0.363636,-0.235209,0.0523533,0
0.373737,-0.225537,0.0529782,0
0.383838,-0.216169,0.0537383,0
0.393939,-0.207037,0.054645,0
0.40404,-0.198051,0.0556986,0
0.414141,-0.189117,0.0568898,0
0.424242,-0.180141,0.0582031,0
0.434343,-0.171039,0.059618,0
0.444444,-0.161741,0.0611122,0
0.454545,-0.152191,0.0626624,0
0.464646,-0.142348,0.0642461,0
0.474747,-0.13219,0.0658424,0
0.484848,-0.121706,0.0674326,0
0.494949,-0.110895,0.0690001,0
0.505051,-0.0997688,0.070531,0
0.515152,-0.0883448,0.0720132,0
0.525253,-0.0766467,0.073437,0
0.535354,-0.0647025,0.0747943,0
0.545455,-0.0525428,0.0760782,0
0.555556,-0.0402004,0.0772835,0
0.565657,-0.0277083,0.0784058,0
0.575758,-0.0151,0.0794417,0
0.585859,-0.0024078,0.0803887,0
0.59596,0.0103372,0.081245,0
0.606061,0.0231063,0.0820098,0
0.616162,0.0358735,0.082683,0
0.626263,0.0486161,0.0832654,0
0.636364,0.0613154,0.0837585,0
0.646465,0.0739563,0.0841646,0
0.656566,0.0865279,0.0844862,0
0.666667,0.0990226,0.0847264,0
0.676768,0.111435,0.0848879,0
0.686869,0.123762,0.084973,0
0.69697,0.135999,0.084983,0
0.707071,0.148138,0.0849177,0
0.717172,0.160167,0.0847745,0
0.727273,0.172066,0.0845488,0
0.737374,0.183804,0.0842325,0
0.747475,0.195339,0.083815,0
0.757576,0.206613,0.0832819,0
0.767677,0.217557,0.0826167,0
0.777778,0.228086,0.0817996,0
0.787879,0.238108,0.0808103,0
0.79798,0.247519,0.0796265,0
0.808081,0.256216,0.078228,0
0.818182,0.264095,0.0765941,0
0.828283,0.271065,0.0747093,0
0.838384,0.277048,0.0725588,0
0.848485,0.281988,0.0701358,0
0.858586,0.28586,0.0674336,0
0.868687,0.288682,0.0644541,0
0.878788,0.290544,0.0611931,0
0.888889,0.291665,0.0576491,0
0.89899,0.292518,0.0537961,0
0.909091,0.294061,0.0495926,0
0.919192,0.298096,0.0449449,0
0.929293,0.307756,0.0397434,0
0.939394,0.327944,0.0338558,0
0.949495,0.36549,0.0272527,0
0.959596,0.428507,0.0200643,0
0.969697,0.524549,0.0127792,0
0.979798,0.657213,0.00622804,0
0.989899,0.821566,0.00161259,0
1,1,3.13115e-16,0
