y,U_0,U_1,U_2
0,0,0,0
0.010101,-0.00357865,1.44204e-05,0
0.020202,-0.00657755,4.95208e-05,0
0.030303,-0.00907394,9.96174e-05,0
0.040404,-0.0111348,0.000159905,0
0.0505051,-0.0128207,0.000227235,0
0.0606061,-0.0141873,0.000299127,0
0.0707071,-0.0152865,0.000374206,0
0.0808081,-0.0161663,0.000451507,0
0.0909091,-0.0168707,0.000530739,0
0.10101,-0.0174388,0.000611816,0
0.111111,-0.017905,0.00069502,0
0.121212,-0.0182982,0.000780702,0
0.131313,-0.0186423,0.000869394,0
0.141414,-0.0189565,0.000961627,0
0.151515,-0.0192555,0.00105801,0
0.161616,-0.0195507,0.00115913,0
0.171717,-0.0198505,0.00126561,0
0.181818,-0.0201606,0.00137804,0
0.191919,-0.0204855,0.00149707,0
0.20202,-0.0208279,0.00162331,0
0.212121,-0.0211899,0.00175742,0
0.222222,-0.0215727,0.00190007,0
0.232323,-0.0219773,0.00205195,0
0.242424,-0.0224043,0.00221381,0
0.252525,-0.0228541,0.00238642,0
0.262626,-0.023327,0.00257059,0
0.272727,-0.0238231,0.00276719,0
0.282828,-0.0243427,0.00297712,0
0.292929,-0.0248859,0.00320135,0
0.30303,-0.0254526,0.00344088,0
0.313131,-0.0260428,0.00369678,0
0.323232,-0.0266565,0.00397019,0
0.333333,-0.0272935,0.00426227,0
0.343434,-0.0279537,0.00457426,0
0.353535,-0.0286368,0.00490746,0
0.363636,-0.0293424,0.00526321,0
0.373737,-0.0300699,0.00564293,0
0.383838,-0.0308188,0.00604805,0
0.393939,-0.0315884,0.00648007,0
0.40404,-0.0323778,0.00694051,0
0.414141,-0.0331859,0.00743095,0
0.424242,-0.0340114,0.00795294,0
0.434343,-0.0348531,0.00850806,0
0.444444,-0.0357091,0.00909786,0
0.454545,-0.0365776,0.00972388,0
0.464646,-0.0374565,0.0103876,0
0.474747,-0.0383435,0.0110903,0
0.484848,-0.0392357,0.0118334,0
0.494949,-0.0401303,0.0126179,0
0.505051,-0.0410239,0.0134447,0
0.515152,-0.041913,0.0143144,0
0.525253,-0.0427937,0.0152275,0
0.535354,-0.0436619,0.016184,0
0.545455,-0.044513,0.0171834,0
0.555556,-0.0453424,0.018225,0
0.565657,-0.046145,0.0193072,0
0.575758,-0.0469158,0.0204281,0
0.585859,-0.0476495,0.0215852,0
0.59596,-0.0483409,0.0227749,0
0.606061,-0.0489848,0.0239933,0
0.616162,-0.049576,0.0252353,0
0.626263,-0.0501099,0.0264952,0
0.636364,-0.0505818,0.0277665,0
0.646465,-0.0509881,0.0290418,0
0.656566,-0.0513254,0.0303128,0
0.666667,-0.0515915,0.0315707,0
0.676768,-0.0517848,0.0328058,0
0.686869,-0.0519051,0.0340083,0
0.69697,-0.0519533,0.0351676,0
0.707071,-0.0519316,0.0362733,0
0.717172,-0.0518435,0.0373147,0
0.727273,-0.0516937,0.0382817,0
0.737374,-0.0514881,0.0391645,0
0.747475,-0.0512335,0.039954,0
0.757576,-0.0509368,0.0406418,0
0.767677,-0.0506042,0.0412214,0
0.777778,-0.0502399,0.0416864,0
0.787879,-0.0498432,0.0420329,0
0.79798,-0.0494054,0.0422568,0
0.808081,-0.0489029,0.0423563,0
0.818182,-0.0482897,0.0423285,0
0.828283,-0.047484,0.0421715,0
0.838384,-0.0463505,0.0418796,0
0.848485,-0.0446758,0.0414458,0
0.858586,-0.0421359,0.0408536,0
0.868687,-0.0382538,0.0400807,0
0.878788,-0.032347,0.0390873,0
0.888889,-0.0234611,0.0378232,0
0.89899,-0.0102902,0.0362127,0
0.909091,0.00892519,0.0341721,0
0.919192,0.0365162,0.0315968,0
0.929293,0.0755274,0.0283999,0
0.939394,0.129833,0.0245123,0
0.949495,0.204151,0.0199608,0
0.959596,0.303742,0.0148858,0
0.969697,0.433498,0.00965906,0
0.979798,0.596036,0.00486968,0
0.989899,0.788688,0.00136892,0
1,1,2.66621e-16,0
